run,source_file,row_index,scenario_id,country,gold,model,field,pred,correct,valid_pred,story_words,rot_words,has_debate_turns
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,11,b816369517c3c261,egypt,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,42,20,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,12,06fea0bd6f2d5e8f,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,13,20ae2c6dbfba71e5,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,23,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,14,15978731a1628228,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,32,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,15,179859b401f97d5a,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,34,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,16,6bbf11eb1f4e0849,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,47,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,17,4080decdcf5c90fe,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,18,1164d86cb4d38d45,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,35,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,19,e99cb241a71a9917,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,32,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,20,dd9360cfb645448b,lebanon,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,29,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,21,3aca0553f6b41c26,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,38,21,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,22,16d5b88dd15671b4,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,31,21,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,23,54281a5ad98dd381,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,50,29,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,24,c8354e0381e488c8,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,37,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,25,f341aa47994190b3,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,28,20,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,26,e1f13eef6d7b1d20,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,40,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,27,a6f25a5d91ef5ca3,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,30,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,28,75600b216ce7d698,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,29,ac8d6efbfd1ed4b5,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,30,236d93c917b3cdb3,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,44,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,31,f584c35ab81c93e4,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,43,20,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,32,2b4d4e45591f222b,zimbabwe,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,37,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,33,c70fccb129b6977c,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,24,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,34,bccd1b7cce601e07,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,28,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,35,c84f81331d92698c,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,36,d4452debd60c4585,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,37,12a1610b0a1e2c85,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,38,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,38,c9cd6b6ff516d244,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,39,ecba4e48e14bcd27,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,32,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,40,73f61d4fd0f0fd6a,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,36,11,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,41,4853f4663dfacfdf,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,41,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,42,344157a0191327c5,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,37,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,43,530eb780edaf65b5,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,35,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,44,614abcaa5e6a4a8c,philippines,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,38,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,45,3c09bd8dd7cca5c9,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,25,12,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,46,817b88a59c86396c,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,21,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,47,3e5cdf562d2740d3,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,23,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,48,f0ca5daafd272978,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,38,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,49,83d99195e7111db0,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,37,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,50,60ec08f7ab871de2,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,33,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,51,a9b0abe342a42f84,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,52,a123fb991a6e6b14,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,33,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,53,e8ce757f9efe1533,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,33,10,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,54,1257af916e7b4cd1,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,35,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,55,ed965509b09c64fc,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,39,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,56,18816c02c6c8b74b,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,51,20,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,57,0c9b06ab80407224,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,39,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,58,d5ec53ed3d97d455,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,36,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,59,295a963e17387cea,sudan,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,34,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,60,6be4f3354505aacc,spain,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,67,21,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,61,b233cb45f50f6b6a,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,62,730590ed7ac125ee,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,42,28,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,63,0aa19f2d3c5aa577,spain,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,34,23,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,64,25671889af307f99,spain,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,37,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,65,998d3835f506d49d,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,55,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,66,465b125a22d24289,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,28,21,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,67,e0b04049f00bbcb0,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,46,24,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,68,6f03d292579e2c46,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,77,23,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,69,86ddea03022d9c42,spain,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,32,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,70,29f7f2cf145eeb25,spain,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,49,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,71,8ffd614efbee79d7,spain,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,29,10,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,72,81f0fd025689a7c3,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,23,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,73,645935f09f1b57eb,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,38,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,74,ae03447209474f79,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,33,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,75,4ff714f0bc60d4c6,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,32,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,76,af10c5609b3fbbd0,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,27,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,77,c5c93449032ad8ca,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,32,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,78,ab2df2ba509d620e,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,79,bec1f08580e11759,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,80,e56308411d02307e,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,41,21,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,81,d66b97d1dbb87cef,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,46,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,82,4100d27eed58d61c,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,34,9,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,83,f7ddcb64b9abe985,tonga,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,38,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,84,0a3452bc8b5bdc83,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,23,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,85,4350104a898ed395,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,20,7,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,86,b4804460eadf30d5,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,10,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,87,51e1d4a5916bfe03,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,88,c4bad92ca406f5ad,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,76,22,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,89,0f6a9f5af5a3dbf2,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,44,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,90,4393f05c54430714,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,33,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,91,95bb38103a1836dd,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,29,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,92,2cbe49f8f7904a82,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,32,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,93,339a42ea5f739e11,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,61,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,94,0014da379034577f,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,10,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,95,415572bcd4484344,hong_kong,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,45,21,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,96,497195ae78d64abc,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,34,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,97,fc8775395e27172b,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,30,24,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,98,1ed0bc3e8261cf26,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,99,b0c633502cf570f7,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,37,12,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,100,d3de063f185ce8bf,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,101,8db533e105b710a8,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,36,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,102,c40a668256c641a5,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,103,dbf4c4afd59c68e8,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,34,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,104,77d328f3787a8b99,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,40,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,105,396df9afc2efd961,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,38,23,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,106,100a1b6ec693821a,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,44,22,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,107,3dcc39f5691c51f9,colombia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,40,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,108,c4232a3f9dde0d9d,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,23,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,109,b3bfc6f7ef87f9f2,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,35,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,110,948f99c91870b106,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,32,12,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,111,958ac89167e12e31,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,29,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,112,0ad1051191d594f9,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,27,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,113,c5b04f55bed57efd,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,20,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,114,48259b4702695784,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,115,f81f10932bc693ef,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,116,703a66632a2a8c79,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,36,22,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,117,b370dea88a65de2e,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,34,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,118,a1e3ffb5ec591b9e,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,32,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,119,449b072dab6e2a43,vietnam,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,40,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,120,1f4b13ce40529533,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,28,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,121,3ad60d02127672ad,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,24,12,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,122,ae5d996b033c70b9,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,30,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,123,236f0b2d64d7de7f,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,32,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,124,6f6932eeefac4da6,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,31,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,125,8e0b2f97886d9f9c,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,43,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,126,8b48ccc6a53fe821,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,29,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,127,1761d80deecac4b7,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,41,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,128,24d532871dc82241,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,42,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,129,9000173b65958386,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,31,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,130,1ce63038eebfe6c6,north_macedonia,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,34,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,131,bfbb9f708b9367cb,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,21,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,132,f06f8202d1d7bd8d,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,30,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,133,26551d13d2003cc8,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,26,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,134,018f799fcbcb718e,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,24,11,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,135,4dab3b7629378ba6,italy,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,41,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,136,1fd37f29e1481e57,italy,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,25,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,137,7825a0a3b7a84c63,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,39,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,138,a3d6600e2cc0d002,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,37,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,139,3d96d40520fea1c4,italy,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,32,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,140,b24b19bce04d1749,italy,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,34,13,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,141,f4181208e2ebf338,italy,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,39,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,142,877f1de456d06617,italy,yes,ollama_llama3_8b,ollama_llama3_8b,neutral,0,1,35,14,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,143,8ff74c0177095187,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,29,17,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,144,f125a46f76ba6b83,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,35,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,145,b481c4fa8da4fd46,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,36,16,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,146,489d66d877864b1f,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,36,15,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,147,c07cd2f2abbafcd1,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,29,12,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,148,bfd2deded7e03610,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,12,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,149,7075fd34c40168ba,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,34,19,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,150,cad2125281119226,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,31,18,0
single_ollama_llama3_8b,results\single\single_model\ollama_llama3_8b_without_rot.jsonl,151,d302d8643671911e,canada,yes,ollama_llama3_8b,ollama_llama3_8b,yes,1,1,33,15,0
